nama_tempat_wisata,kategori,preferensi,kecamatan,kabupaten_kota,rating,jumlah_rating,link,latitude,longitude,link_gambar
Wisata Edukasi Granada Land,Budaya,Wisata Budaya & Edukasi,Tanjungsari,Kabupaten Bogor,4.6,562.0,https://www.google.com/maps/place/Wisata+Edukasi+Granada+Land/data=!4m7!3m6!1s0x2e69a51ae5522599:0x82f5aebb7fe0bf84!8m2!3d-6.588501!4d107.1056803!16s%2Fg%2F11jj1gsby0!19sChIJmSVS5RqlaS4RhL_gf7uu9YI?authuser=0&hl=id&rclk=1,-6.588501,107.1056803,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNjQDFYBaBAnlIzYMeBA2kOWQlFjPkSuQak7y_Uw6ytjukCeNGWMXjwTMVvzQWdNk13xdTGZ1OdOJs0XRsOpYvX649qui7rDJgs-7R7LIxvxr-hluzVVfZMl39a93FwhvYLLgk=w1200-h800
Wisata Kampoeng Ciherang,Budaya,Wisata Budaya & Edukasi,Tanjungsari,Kabupaten Bogor,4.3,3386.0,https://www.google.com/maps/place/Wisata+Kampoeng+Ciherang/data=!4m7!3m6!1s0x2e68d9640b7fef01:0xb54c7b40079f4502!8m2!3d-6.8293636!4d107.7978925!16s%2Fg%2F11c60m3xf2!19sChIJAe9_C2TZaC4RAkWfB0B7TLU?authuser=0&hl=id&rclk=1,-6.8293636,107.7978925,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
"Curug Country, Tj.Sari (Jonggol)",Alam,Wisata Alam,Tanjungsari,Kabupaten Bogor,4.3,105.0,"https://www.google.com/maps/place/Curug+Country,+Tj.Sari+%28Jonggol%29/data=!4m7!3m6!1s0x2e69a59ec813cf3d:0xa2e531c12361b1bd!8m2!3d-6.5718731!4d107.121096!16s%2Fg%2F11qh5yp9m6!19sChIJPc8TyJ6laS4RvbFhI8Ex5aI?authuser=0&hl=id&rclk=1",-6.5718731,107.121096,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCyDauZleQODqVpFdeIXte9u0RcCi_8v3H8O8icsSN_PSkXzUnoaUDm58oP1SHIhB7HeNdmS5XYHrXPSQ4MgKkixYYtD2MZi7kKO2Kzjn16EZN6gbsxFq8tIf0dgL1A5mijsV58g=w1200-h800
Legok Jamboe,Umum,Lainnya,Tanjungsari,Kabupaten Bogor,4.2,884.0,https://www.google.com/maps/place/Legok+Jamboe/data=!4m7!3m6!1s0x2e69a4b5e68c8e79:0xf1d8a5e7b16b4e8f!8m2!3d-6.5551005!4d107.1050589!16s%2Fg%2F11f2lmg9qn!19sChIJeY6M5rWkaS4Rj05rseel2PE?authuser=0&hl=id&rclk=1,-6.5551005,107.1050589,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykDw-3-8V01kjoiKn7TdHpxcOaqCc7T0O9JhERoVEJjK2exHZO9aZkCRsngUXNxRFqGBGaIQNsOullnZ0Bjxpak8ymQzmdyca9wiNmE-wBiJMi_QvRFTA3bixKKKvc92cbVdLQNw=w1200-h800
"Green Canyon Cariu, Jonggol (Curug Ciomas Bogor)",Alam,Wisata Alam,Tanjungsari,Kabupaten Bogor,4.2,1519.0,"https://www.google.com/maps/place/Green+Canyon+Cariu,+Jonggol+%28Curug+Ciomas+Bogor%29/data=!4m7!3m6!1s0x2e69a40de51a7eed:0xa94c4e69a3e32c3!8m2!3d-6.5420503!4d107.178356!16s%2Fg%2F11by_ll0d3!19sChIJ7X4a5Q2kaS4RwzI-mubElAo?authuser=0&hl=id&rclk=1",-6.5420503,107.178356,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmtK347fuK77Qm1Qne2M5YyiRSQfD6UJxuUZus8LOn9u9mWzYr44DI9BHvIPrq4IQtU4BWHeaIYmzMHdh7ax0Q252t78XzlvR1H8cqQkMSDAXVYa3kBGQ9rCHTUmRUDYmylhIL=w1200-h800
"Curug Country, Jonggol",Alam,Wisata Alam,Tanjungsari,Kabupaten Bogor,4.2,107.0,"https://www.google.com/maps/place/Curug+Country,+Jonggol/data=!4m7!3m6!1s0x2e69a5b251e9ac05:0xa2e2a5646f69643b!8m2!3d-6.5704748!4d107.1190552!16s%2Fg%2F11qq2znt4r!19sChIJBazpUbKlaS4RO2Rpb2Sl4qI?authuser=0&hl=id&rclk=1",-6.5704748,107.1190552,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3SiwNsDxJFvK9ci-_fJ6qP9e61joUYxUbVtKPMhPAFlyF-1XeljPnGmanHK7fSJF1RMiAPR6nHT_h0tCNaJlNrb-4cZ6EwLDmBdlB8OviOgpnVDR8I6voH5lMHq1xAe3rKTFr=w1200-h800
Wana Wisata Rusa Tanjungsari,Umum,Lainnya,Tanjungsari,Kabupaten Bogor,4.0,1277.0,https://www.google.com/maps/place/Wana+Wisata+Rusa+Tanjungsari/data=!4m7!3m6!1s0x2e69af6a7f1e0ce5:0x6a46b59fa95332d6!8m2!3d-6.6366142!4d107.1722679!16s%2Fg%2F11b7q2pgzv!19sChIJ5Qwef2qvaS4R1jJTqZ-1Rmo?authuser=0&hl=id&rclk=1,-6.6366142,107.1722679,https://lh3.googleusercontent.com/p/AF1QipM1KJDAB2wIh1gKItGFbESnZ3iA53jOA0yM9QW1=w1200-h800
Wisata Puncak Pinus Cikalong-kulon cianjur,Alam,Wisata Alam,Tanjungsari,Kabupaten Bogor,4.4,1879.0,https://www.google.com/maps/place/Wisata+Puncak+Pinus+Cikalong-kulon+cianjur/data=!4m7!3m6!1s0x2e69a90651f487f1:0x8c4ca9f5e6482eeb!8m2!3d-6.6617387!4d107.1962434!16s%2Fg%2F11fclj388k!19sChIJ8Yf0UQapaS4R6y5I5vWpTIw?authuser=0&hl=id&rclk=1,-6.6617387,107.1962434,https://lh3.googleusercontent.com/p/AF1QipM7-a-pdwBNJUfxzyXnjqmDFxandXV9t5SJYGsO=w1200-h800
Taman Astor Tenjo,Alam,Wisata Alam,Tenjo,Kabupaten Bogor,4.0,459.0,https://www.google.com/maps/place/Taman+Astor+Tenjo/data=!4m7!3m6!1s0x2e42091b8251f1a7:0x1210fac7c7489cfe!8m2!3d-6.3571358!4d106.4728222!16s%2Fg%2F11fy9sgr18!19sChIJp_FRghsJQi4R_pxIx8f6EBI?authuser=0&hl=id&rclk=1,-6.3571358,106.4728222,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlz_fb7Ul2mwqMEuuXgym8rJPkBmpByQ5D40A2LQXirjH0QPG6D1YfERSBI-4CpOIO4FC43YKOKDrwEGrtZFDEGO11uMqxwW8uZAPVL8Uf18IYleBI2A83XycAFsOBtSXFDe8=w1200-h800
Air Terjun Curug Kawung,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.5,739.0,https://www.google.com/maps/place/Air+Terjun+Curug+Kawung/data=!4m7!3m6!1s0x2e69ce2ba689ec69:0x6b8d7bd2514bc83e!8m2!3d-6.6747426!4d106.7273387!16s%2Fg%2F11c2pfrtrz!19sChIJaeyJpivOaS4RPshLUdJ7jWs?authuser=0&hl=id&rclk=1,-6.6747426,106.7273387,https://lh3.googleusercontent.com/p/AF1QipO5ay7YKGD2wNzp6Px42feTqhBna8VhP84y-ZHF=w1200-h800
Cikoneng Camp and Resort,Rekreasi,Wisata Rekreasi,Tenjolaya,Kabupaten Bogor,4.8,201.0,https://www.google.com/maps/place/Cikoneng+Camp+and+Resort/data=!4m7!3m6!1s0x2e69d1a11476e855:0x59ddc2633b3411f7!8m2!3d-6.6649375!4d106.6770625!16s%2Fg%2F11shn9q0xb!19sChIJVeh2FKHRaS4R9xE0O2PC3Vk?authuser=0&hl=id&rclk=1,-6.6649375,106.6770625,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
Kampoeng Wisata Cinangneng,Budaya,Wisata Budaya & Edukasi,Tenjolaya,Kabupaten Bogor,4.4,2141.0,https://www.google.com/maps/place/Kampoeng+Wisata+Cinangneng/data=!4m7!3m6!1s0x2e69db4626284d49:0x4490d49b0f325087!8m2!3d-6.5659313!4d106.7114553!16s%2Fg%2F11h0t6fcv!19sChIJSU0oJkbbaS4Rh1AyD5vUkEQ?authuser=0&hl=id&rclk=1,-6.5659313,106.7114553,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwVrgEmGqG2zxWcrspZAVOLv-YbGr17xGhc_VBoviwLDeCum-EVdBiT0pEB_1lk2MHLECMvlnoz1mte_Dj309C7zGSZBe13lFjGHWHyfuEN2vKxa0Q4kjfgz41bEJj0J-5-NoaJVw=w1200-h800
Curug pengantin cadas ngampar,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.4,861.0,https://www.google.com/maps/place/Curug+pengantin+cadas+ngampar/data=!4m7!3m6!1s0x2e69d1a6a5dd6bcf:0x27b4c7ba9dc507e1!8m2!3d-6.676144!4d106.67924!16s%2Fg%2F11g7cw9lkf!19sChIJz2vdpabRaS4R4QfFnbrHtCc?authuser=0&hl=id&rclk=1,-6.676144,106.67924,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxY3bCBWppTBv0_0nvtDpxYDQSKCII29RmKHZhzSCdGyxJ8QIXRQ4ZYRCKNQqnoa20RAIBCnrW6dH-1V3TFQzoFoyWqWtgq7-zBAz6bMPrXn7rleA5-or5UUlYCWi61sR26Ucpk=w1200-h800
NEW CIPUTRI BOGOR,Umum,Lainnya,Tenjolaya,Kabupaten Bogor,4.5,179.0,https://www.google.com/maps/place/NEW+CIPUTRI+BOGOR/data=!4m7!3m6!1s0x2e69d1c5e2354e8b:0xd8dac308b729bed0!8m2!3d-6.6765068!4d106.7064286!16s%2Fg%2F11f2rx4lbf!19sChIJi0414sXRaS4R0L4ptwjD2tg?authuser=0&hl=id&rclk=1,-6.6765068,106.7064286,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_cYNpLMMT8zwffOZ5d1W3A3gHyhbXstC5B0W5RGkODlk-K7YvolnqdjGBgtffNGu8Q0xVIxURUXYEYrELcjFE-Bd_ch_teG0ImorPOI5zFL6IqxVBVtkNzw1WLlmaQa5SiCJW=w1200-h800
Air Terjun Curug Daun,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.5,128.0,https://www.google.com/maps/place/Air+Terjun+Curug+Daun/data=!4m7!3m6!1s0x2e69cf462e1c8d8b:0x27089fbbfa5231a6!8m2!3d-6.6721365!4d106.7271583!16s%2Fg%2F11hy9jv39_!19sChIJi40cLkbPaS4RpjFS-rufCCc?authuser=0&hl=id&rclk=1,-6.6721365,106.7271583,https://lh3.googleusercontent.com/p/AF1QipMUUqXWrciQoKdZd0QOspCXmDRo0KNCX9Xst6AA=w1200-h800
Sawargiloka Waterland,Umum,Lainnya,Tenjolaya,Kabupaten Bogor,4.4,818.0,https://www.google.com/maps/place/Sawargiloka+Waterland/data=!4m7!3m6!1s0x2e69c55c9923b63d:0xe71e278a2aade2ad!8m2!3d-6.6206581!4d106.7415364!16s%2Fg%2F11crtym5_7!19sChIJPbYjmVzFaS4RreKtKoonHuc?authuser=0&hl=id&rclk=1,-6.6206581,106.7415364,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygYrh-YMUlbZ5zD2tNQfhurj0Umr1ZWAalne93TLqEsMgC7FADKonPR0BNy5LT-sFrRFCh32xinyyWp_U9GJMRXUVBJtbghCSTRqCMJefwNZ28Va74lBktgNX676gGH99jYqvs=w1200-h800
Curug Ciputri Tenjolaya,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.4,1162.0,https://www.google.com/maps/place/Curug+Ciputri+Tenjolaya/data=!4m7!3m6!1s0x2e69d1831597ce69:0xa94590aa078609b0!8m2!3d-6.676436!4d106.7063941!16s%2Fg%2F11c4lbdrst!19sChIJac6XFYPRaS4RsAmGB6qQRak?authuser=0&hl=id&rclk=1,-6.676436,106.7063941,https://lh3.googleusercontent.com/p/AF1QipPqhw5sbBVlAwRTnsnfpBVBDqfiXX1LDIArtU9z=w1200-h800
Bogor Tenjolaya Park,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.2,388.0,https://www.google.com/maps/place/Bogor+Tenjolaya+Park/data=!4m10!3m9!1s0x2e69d035dab74eed:0x65db1afdcbf30b24!5m2!4m1!1i2!8m2!3d-6.6689736!4d106.7035867!16s%2Fg%2F11bzyw_9lv!19sChIJ7U632jXQaS4RJAvzy_0a22U?authuser=0&hl=id&rclk=1,-6.6689736,106.7035867,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0VWZdd7iSHdMfX_ojKKBuTQ1yTDlfBh_VNU12dU_I1l0xOHj8u7pyT2nBZkKcR9iheq4PLtq5ivYq4FjCdrGJS02xwQA9Mpd8kwn-OAj49niMPUpiVcDhm6IDVh2vfcy-p6226A=w1200-h800
Wisata Air Telaga Ciburial,Umum,Lainnya,Tenjolaya,Kabupaten Bogor,4.5,503.0,https://www.google.com/maps/place/Wisata+Air+Telaga+Ciburial/data=!4m7!3m6!1s0x2e69d12b50cd90c1:0x6647d5db3d2ac611!8m2!3d-6.6595238!4d106.7209644!16s%2Fg%2F11n739jnrl!19sChIJwZDNUCvRaS4REcYqPdvVR2Y?authuser=0&hl=id&rclk=1,-6.6595238,106.7209644,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYfSuazWycRyaruRCVcfYXrph8nToSMfJyFXWTwS9g0_hufaOXEWbYydS8VC3XoRnS6XIeplAaPHEZko9oFxMfNVrpn0l4WJA0n8R3OFAy929BpSMFvp-QEAAPeVwJh2pFSuv0=w1200-h800
Curug Luhur,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.0,2902.0,https://www.google.com/maps/place/Curug+Luhur/data=!4m7!3m6!1s0x2e69c67606fceea9:0x3c33e968fa6f8c42!8m2!3d-6.660011!4d106.7058569!16s%2Fg%2F1v7y027d!19sChIJqe78BnbGaS4RQoxv-mjpMzw?authuser=0&hl=id&rclk=1,-6.660011,106.7058569,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCrDM1IoiCIsSNglNGwWvVPVRc3aCGmltQK1pZ05RsPDWc5YgX-cX-d5dKsulk3-XWXQggaYFMfeEopiUKMndMHmVMY6bB4sBvOLtIUUTShIx8ksWQn7TDcAHPHSVBqKqaFk8i=w1200-h800
Balong Endah GSE,Umum,Lainnya,Tenjolaya,Kabupaten Bogor,4.6,961.0,https://www.google.com/maps/place/Balong+Endah+GSE/data=!4m7!3m6!1s0x2e69d181118140e5:0x774b9bfd8380e176!8m2!3d-6.6966495!4d106.6889362!16s%2Fg%2F11mn7vyyvx!19sChIJ5UCBEYHRaS4RduGAg_2bS3c?authuser=0&hl=id&rclk=1,-6.6966495,106.6889362,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzk2kTYnObk2Ty5iCFXSpZchWdetrRENJgmqy32mPELx7E4GRMUuEpdo7fjotxJbe3rft00MHL34zT_Lh55hatmcCocHXTPrVcMoSygIesgD3fFNifRlGwHh0eh5vSCVlkn8Dl9=w1200-h800
Bunder Lab,Umum,Lainnya,Tenjolaya,Kabupaten Bogor,4.6,361.0,https://www.google.com/maps/place/Bunder+Lab/data=!4m7!3m6!1s0x2e69d1b7a4cdb4a5:0x67752f4979699051!8m2!3d-6.6564424!4d106.6850098!16s%2Fg%2F11rf0c31jc!19sChIJpbTNpLfRaS4RUZBpeUkvdWc?authuser=0&hl=id&rclk=1,-6.6564424,106.6850098,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwFAVSWLoxW7rXrQfqV4_01VYNV6X9ZqWUBlh67KkKVFyEsA5Z3YdyToZsltqzq2duZN0knSSE3YySGzB0lym6j7TqChbwbfi2ph4b--x8BXFMVs3UeSV2nbjX5jz1cpi-JCUOesg=w1200-h800
CURUG PANGERAN WISATA ALAM,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.5,2605.0,https://www.google.com/maps/place/CURUG+PANGERAN+WISATA+ALAM/data=!4m7!3m6!1s0x2e69d1983daaaab3:0xb28d41ae4a0658d8!8m2!3d-6.6991645!4d106.6929605!16s%2Fg%2F11cm68vrpj!19sChIJs6qqPZjRaS4R2FgGSq5BjbI?authuser=0&hl=id&rclk=1,-6.6991645,106.6929605,https://lh3.googleusercontent.com/p/AF1QipPOsdahTy9kxw0YMOjCX7hb-GiTGjYqVxFa0Yf6=w1200-h800
Curug Pasir reungit,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.7,312.0,https://www.google.com/maps/place/Curug+Pasir+reungit/data=!4m7!3m6!1s0x2e69d1a03cbf42b5:0x3fa3fb0a89415fa9!8m2!3d-6.6945589!4d106.6866073!16s%2Fg%2F11qrhqwjlz!19sChIJtUK_PKDRaS4RqV9BiQr7oz8?authuser=0&hl=id&rclk=1,-6.6945589,106.6866073,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkiOfT3FQytim9v8MnfwkzhwHyOjq5BUZHozYMGzGvnTZTP-PYv1QVGpv5VqS2pTK9n9XQMkjIZdnuOMAjzsrOZ_R_yNnw2Ki6RBAbzzkwrYIAxBTSSztGKW7Hz8DAWCiY9FlD=w1200-h800
Jbound Geo Edu Park Air Panas Gunung Malang,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.4,972.0,https://www.google.com/maps/place/Jbound+Geo+Edu+Park+Air+Panas+Gunung+Malang/data=!4m7!3m6!1s0x2e69d02628cd4d9d:0xa079b8b45b26a620!8m2!3d-6.6618495!4d106.7231677!16s%2Fg%2F11c30v338d!19sChIJnU3NKCbQaS4RIKYmW7S4eaA?authuser=0&hl=id&rclk=1,-6.6618495,106.7231677,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
Curug Ciampea Camping Ground,Alam,Wisata Alam,Tenjolaya,Kabupaten Bogor,4.6,1116.0,https://www.google.com/maps/place/Curug+Ciampea+Camping+Ground/data=!4m7!3m6!1s0x2e69d1c8916c8745:0x3daefb3eb73e5465!8m2!3d-6.677555!4d106.6995698!16s%2Fg%2F11c6wnsqvp!19sChIJRYdskcjRaS4RZVQ-tz77rj0?authuser=0&hl=id&rclk=1,-6.677555,106.6995698,https://lh3.googleusercontent.com/p/AF1QipMenva4HJ2BGVNV2tLQwFIBOmkh4Wtf0GDjCx9H=w1200-h800
